attendance_id,member_id,check_in,check_out
1877,181,2024-02-25 08:00:00,2024-02-25 10:00:00
1878,181,2024-02-16 09:00:00,2024-02-16 10:00:00
1879,181,2024-01-11 09:00:00,2024-01-11 10:00:00
1880,182,2024-01-06 07:00:00,2024-01-06 09:00:00
1881,182,2024-02-11 08:00:00,2024-02-11 09:00:00
1882,182,2024-01-06 06:00:00,2024-01-06 08:00:00
1883,182,2024-01-08 08:00:00,2024-01-08 10:00:00
1884,182,2024-02-17 08:00:00,2024-02-17 09:00:00
1885,182,2024-01-19 07:00:00,2024-01-19 08:00:00
1886,182,2024-02-25 06:00:00,2024-02-25 08:00:00
1887,182,2024-01-16 08:00:00,2024-01-16 09:00:00
1888,182,2024-02-11 07:00:00,2024-02-11 09:00:00
1889,183,2024-02-09 08:00:00,2024-02-09 09:00:00
1890,183,2024-02-08 06:00:00,2024-02-08 08:00:00
1891,183,2024-01-26 09:00:00,2024-01-26 10:00:00
1892,183,2024-02-17 09:00:00,2024-02-17 10:00:00
1893,183,2024-02-28 07:00:00,2024-02-28 08:00:00
1894,183,2024-02-14 06:00:00,2024-02-14 07:00:00
1895,183,2024-02-05 08:00:00,2024-02-05 10:00:00
1896,183,2024-02-20 08:00:00,2024-02-20 09:00:00
1897,183,2024-02-22 09:00:00,2024-02-22 10:00:00
1898,183,2024-01-08 09:00:00,2024-01-08 10:00:00
1899,183,2024-01-05 07:00:00,2024-01-05 08:00:00
1900,183,2024-02-21 07:00:00,2024-02-21 08:00:00
1901,184,2024-01-07 07:00:00,2024-01-07 09:00:00
1902,184,2024-01-26 07:00:00,2024-01-26 08:00:00
1903,184,2024-02-16 06:00:00,2024-02-16 08:00:00
1904,184,2024-02-24 08:00:00,2024-02-24 09:00:00
1905,184,2024-02-19 06:00:00,2024-02-19 07:00:00
1906,184,2024-02-27 06:00:00,2024-02-27 08:00:00
1907,184,2024-01-11 06:00:00,2024-01-11 08:00:00
1908,184,2024-02-14 08:00:00,2024-02-14 10:00:00
1909,184,2024-02-07 07:00:00,2024-02-07 08:00:00
1910,184,2024-02-05 08:00:00,2024-02-05 09:00:00
1911,184,2024-02-29 07:00:00,2024-02-29 09:00:00
1912,184,2024-02-19 08:00:00,2024-02-19 09:00:00
1913,184,2024-01-19 08:00:00,2024-01-19 10:00:00
1914,184,2024-02-11 06:00:00,2024-02-11 07:00:00
1915,184,2024-02-20 07:00:00,2024-02-20 09:00:00
1916,185,2024-02-14 06:00:00,2024-02-14 08:00:00
1917,185,2024-02-06 08:00:00,2024-02-06 10:00:00
1918,185,2024-01-23 09:00:00,2024-01-23 11:00:00
1919,185,2024-01-26 06:00:00,2024-01-26 07:00:00
1920,185,2024-02-08 06:00:00,2024-02-08 08:00:00
1921,185,2024-02-15 09:00:00,2024-02-15 10:00:00
1922,186,2024-02-23 09:00:00,2024-02-23 10:00:00
1923,186,2024-02-02 06:00:00,2024-02-02 08:00:00
1924,186,2024-01-11 08:00:00,2024-01-11 09:00:00
1925,186,2024-02-15 06:00:00,2024-02-15 08:00:00
1926,186,2024-02-03 07:00:00,2024-02-03 09:00:00
1927,186,2024-02-16 07:00:00,2024-02-16 09:00:00
1928,186,2024-02-23 06:00:00,2024-02-23 07:00:00
1929,186,2024-02-10 09:00:00,2024-02-10 10:00:00
1930,186,2024-02-01 09:00:00,2024-02-01 10:00:00
1931,186,2024-02-29 08:00:00,2024-02-29 10:00:00
1932,186,2024-02-13 07:00:00,2024-02-13 08:00:00
1933,186,2024-02-01 08:00:00,2024-02-01 10:00:00
1934,186,2024-02-22 08:00:00,2024-02-22 10:00:00
1935,187,2024-01-11 09:00:00,2024-01-11 11:00:00
1936,187,2024-01-31 08:00:00,2024-01-31 09:00:00
1937,187,2024-01-10 07:00:00,2024-01-10 09:00:00
1938,187,2024-01-07 07:00:00,2024-01-07 09:00:00
1939,187,2024-01-24 08:00:00,2024-01-24 09:00:00
1940,187,2024-01-20 08:00:00,2024-01-20 09:00:00
1941,187,2024-01-29 06:00:00,2024-01-29 08:00:00
1942,187,2024-02-14 09:00:00,2024-02-14 10:00:00
1943,187,2024-02-02 08:00:00,2024-02-02 09:00:00
1944,187,2024-01-10 08:00:00,2024-01-10 10:00:00
1945,187,2024-02-26 08:00:00,2024-02-26 10:00:00
1946,187,2024-01-13 07:00:00,2024-01-13 09:00:00
1947,187,2024-02-15 09:00:00,2024-02-15 11:00:00
1948,187,2024-03-01 06:00:00,2024-03-01 08:00:00
1949,187,2024-02-02 07:00:00,2024-02-02 08:00:00
1950,188,2024-02-20 07:00:00,2024-02-20 09:00:00
1951,188,2024-02-24 07:00:00,2024-02-24 08:00:00
1952,188,2024-02-06 08:00:00,2024-02-06 10:00:00
1953,188,2024-01-08 09:00:00,2024-01-08 11:00:00
1954,188,2024-02-16 09:00:00,2024-02-16 11:00:00
1955,188,2024-01-05 09:00:00,2024-01-05 10:00:00
1956,188,2024-01-24 07:00:00,2024-01-24 09:00:00
1957,189,2024-02-07 08:00:00,2024-02-07 09:00:00
1958,189,2024-03-01 09:00:00,2024-03-01 11:00:00
1959,189,2024-02-25 08:00:00,2024-02-25 10:00:00
1960,189,2024-02-02 06:00:00,2024-02-02 07:00:00
1961,189,2024-02-29 09:00:00,2024-02-29 10:00:00
1962,189,2024-01-30 09:00:00,2024-01-30 11:00:00
1963,189,2024-02-19 08:00:00,2024-02-19 09:00:00
1964,189,2024-02-17 07:00:00,2024-02-17 08:00:00
1965,190,2024-02-29 09:00:00,2024-02-29 10:00:00
1966,190,2024-02-20 08:00:00,2024-02-20 10:00:00
1967,190,2024-02-04 09:00:00,2024-02-04 10:00:00
1968,190,2024-02-24 09:00:00,2024-02-24 11:00:00
1969,190,2024-02-23 07:00:00,2024-02-23 08:00:00
1970,190,2024-01-18 06:00:00,2024-01-18 08:00:00
1971,191,2024-01-31 09:00:00,2024-01-31 11:00:00
1972,191,2024-01-10 06:00:00,2024-01-10 08:00:00
1973,191,2024-02-20 08:00:00,2024-02-20 10:00:00
1974,191,2024-01-09 09:00:00,2024-01-09 10:00:00
1975,191,2024-01-14 06:00:00,2024-01-14 07:00:00
1976,191,2024-01-03 08:00:00,2024-01-03 09:00:00
1977,191,2024-01-16 08:00:00,2024-01-16 09:00:00
1978,191,2024-02-18 09:00:00,2024-02-18 11:00:00
1979,191,2024-02-15 09:00:00,2024-02-15 10:00:00
1980,192,2024-02-19 07:00:00,2024-02-19 08:00:00
1981,192,2024-01-14 07:00:00,2024-01-14 08:00:00
1982,192,2024-01-18 09:00:00,2024-01-18 10:00:00
1983,192,2024-01-19 09:00:00,2024-01-19 10:00:00
1984,192,2024-01-28 06:00:00,2024-01-28 08:00:00
1985,192,2024-02-18 08:00:00,2024-02-18 10:00:00
1986,192,2024-02-13 07:00:00,2024-02-13 09:00:00
1987,192,2024-01-15 07:00:00,2024-01-15 09:00:00
1988,192,2024-02-14 06:00:00,2024-02-14 07:00:00
1989,192,2024-02-26 08:00:00,2024-02-26 10:00:00
1990,192,2024-01-29 08:00:00,2024-01-29 10:00:00
1991,193,2024-02-08 08:00:00,2024-02-08 10:00:00
1992,193,2024-02-03 08:00:00,2024-02-03 10:00:00
1993,193,2024-01-05 09:00:00,2024-01-05 11:00:00
1994,193,2024-02-21 08:00:00,2024-02-21 09:00:00
1995,193,2024-02-17 07:00:00,2024-02-17 09:00:00
1996,193,2024-02-09 06:00:00,2024-02-09 08:00:00
1997,193,2024-01-27 08:00:00,2024-01-27 09:00:00
1998,193,2024-01-09 07:00:00,2024-01-09 09:00:00
1999,193,2024-02-16 06:00:00,2024-02-16 07:00:00
2000,194,2024-02-28 07:00:00,2024-02-28 08:00:00
2001,194,2024-02-04 09:00:00,2024-02-04 11:00:00
2002,194,2024-01-17 09:00:00,2024-01-17 10:00:00
2003,194,2024-01-20 06:00:00,2024-01-20 08:00:00
2004,194,2024-02-09 08:00:00,2024-02-09 10:00:00
2005,194,2024-01-07 08:00:00,2024-01-07 10:00:00
2006,194,2024-01-26 09:00:00,2024-01-26 10:00:00
2007,194,2024-01-18 09:00:00,2024-01-18 10:00:00
2008,194,2024-02-23 08:00:00,2024-02-23 09:00:00
2009,194,2024-02-28 06:00:00,2024-02-28 07:00:00
2010,194,2024-01-10 06:00:00,2024-01-10 08:00:00
2011,194,2024-01-04 06:00:00,2024-01-04 08:00:00
2012,194,2024-02-13 08:00:00,2024-02-13 09:00:00
2013,195,2024-02-12 08:00:00,2024-02-12 10:00:00
2014,195,2024-01-17 08:00:00,2024-01-17 10:00:00
2015,195,2024-02-14 08:00:00,2024-02-14 09:00:00
2016,195,2024-02-18 08:00:00,2024-02-18 10:00:00
2017,195,2024-02-03 08:00:00,2024-02-03 09:00:00
2018,195,2024-02-16 07:00:00,2024-02-16 08:00:00
2019,195,2024-01-05 06:00:00,2024-01-05 07:00:00
2020,195,2024-01-16 09:00:00,2024-01-16 11:00:00
2021,195,2024-01-24 09:00:00,2024-01-24 10:00:00
2022,195,2024-01-21 06:00:00,2024-01-21 07:00:00
2023,195,2024-02-16 08:00:00,2024-02-16 09:00:00
2024,196,2024-02-25 07:00:00,2024-02-25 09:00:00
2025,196,2024-01-24 07:00:00,2024-01-24 09:00:00
2026,196,2024-01-11 09:00:00,2024-01-11 10:00:00
2027,196,2024-02-28 09:00:00,2024-02-28 10:00:00
2028,196,2024-02-07 08:00:00,2024-02-07 10:00:00
2029,196,2024-01-20 07:00:00,2024-01-20 08:00:00
2030,196,2024-01-01 07:00:00,2024-01-01 09:00:00
2031,196,2024-02-13 06:00:00,2024-02-13 07:00:00
2032,196,2024-01-27 08:00:00,2024-01-27 09:00:00
2033,196,2024-02-20 06:00:00,2024-02-20 07:00:00
2034,196,2024-02-27 06:00:00,2024-02-27 08:00:00
2035,196,2024-02-24 09:00:00,2024-02-24 10:00:00
2036,196,2024-01-11 08:00:00,2024-01-11 09:00:00
2037,196,2024-02-15 07:00:00,2024-02-15 08:00:00
2038,196,2024-02-22 06:00:00,2024-02-22 07:00:00
2039,197,2024-01-08 07:00:00,2024-01-08 09:00:00
2040,197,2024-02-12 07:00:00,2024-02-12 08:00:00
2041,197,2024-02-28 09:00:00,2024-02-28 11:00:00
2042,197,2024-02-15 08:00:00,2024-02-15 09:00:00
2043,197,2024-01-12 09:00:00,2024-01-12 11:00:00
2044,197,2024-02-16 07:00:00,2024-02-16 09:00:00
2045,197,2024-02-14 07:00:00,2024-02-14 08:00:00
2046,197,2024-01-06 06:00:00,2024-01-06 08:00:00
2047,197,2024-02-11 06:00:00,2024-02-11 08:00:00
2048,197,2024-02-22 06:00:00,2024-02-22 08:00:00
2049,197,2024-02-06 09:00:00,2024-02-06 11:00:00
2050,197,2024-02-09 09:00:00,2024-02-09 10:00:00
2051,197,2024-02-25 09:00:00,2024-02-25 11:00:00
2052,197,2024-02-14 07:00:00,2024-02-14 08:00:00
2053,197,2024-02-06 08:00:00,2024-02-06 10:00:00
2054,198,2024-01-29 07:00:00,2024-01-29 08:00:00
2055,198,2024-01-08 07:00:00,2024-01-08 08:00:00
2056,198,2024-02-02 08:00:00,2024-02-02 10:00:00
2057,198,2024-01-07 09:00:00,2024-01-07 10:00:00
2058,198,2024-02-07 06:00:00,2024-02-07 07:00:00
2059,198,2024-02-23 09:00:00,2024-02-23 10:00:00
2060,198,2024-01-06 06:00:00,2024-01-06 07:00:00
2061,198,2024-02-13 09:00:00,2024-02-13 11:00:00
2062,198,2024-02-07 08:00:00,2024-02-07 10:00:00
2063,198,2024-02-14 06:00:00,2024-02-14 08:00:00
2064,199,2024-02-15 09:00:00,2024-02-15 11:00:00
2065,199,2024-02-10 06:00:00,2024-02-10 08:00:00
2066,199,2024-02-22 09:00:00,2024-02-22 11:00:00
2067,199,2024-01-21 06:00:00,2024-01-21 08:00:00
2068,199,2024-02-27 07:00:00,2024-02-27 09:00:00
2069,199,2024-02-18 06:00:00,2024-02-18 08:00:00
2070,199,2024-02-08 06:00:00,2024-02-08 08:00:00
2071,199,2024-02-23 08:00:00,2024-02-23 10:00:00
2072,199,2024-02-24 09:00:00,2024-02-24 10:00:00
2073,199,2024-01-22 08:00:00,2024-01-22 10:00:00
2074,199,2024-02-29 08:00:00,2024-02-29 10:00:00
2075,199,2024-01-21 06:00:00,2024-01-21 07:00:00
2076,199,2024-02-29 06:00:00,2024-02-29 08:00:00
2077,199,2024-02-04 08:00:00,2024-02-04 10:00:00
2078,200,2024-02-20 06:00:00,2024-02-20 07:00:00
2079,200,2024-01-22 06:00:00,2024-01-22 08:00:00
2080,200,2024-01-03 08:00:00,2024-01-03 09:00:00
2081,200,2024-02-24 09:00:00,2024-02-24 11:00:00
2082,200,2024-02-02 06:00:00,2024-02-02 08:00:00
2083,200,2024-01-14 06:00:00,2024-01-14 07:00:00
2084,200,2024-01-04 09:00:00,2024-01-04 11:00:00
2085,200,2024-01-04 07:00:00,2024-01-04 08:00:00
2086,201,2024-01-06 06:00:00,2024-01-06 07:00:00
2087,201,2024-01-04 06:00:00,2024-01-04 07:00:00
2088,201,2024-01-04 06:00:00,2024-01-04 08:00:00
2089,201,2024-02-10 08:00:00,2024-02-10 09:00:00
2090,201,2024-01-06 07:00:00,2024-01-06 09:00:00
2091,201,2024-01-13 07:00:00,2024-01-13 09:00:00
2092,201,2024-02-01 06:00:00,2024-02-01 07:00:00
2093,201,2024-02-08 07:00:00,2024-02-08 08:00:00
2094,201,2024-02-10 08:00:00,2024-02-10 10:00:00
2095,202,2024-01-18 08:00:00,2024-01-18 10:00:00
2096,202,2024-01-05 08:00:00,2024-01-05 09:00:00
2097,202,2024-01-27 07:00:00,2024-01-27 09:00:00
2098,202,2024-01-09 08:00:00,2024-01-09 09:00:00
2099,202,2024-01-17 07:00:00,2024-01-17 08:00:00
2100,202,2024-01-05 07:00:00,2024-01-05 08:00:00
2101,202,2024-01-21 09:00:00,2024-01-21 11:00:00
2102,202,2024-02-17 07:00:00,2024-02-17 09:00:00
2103,202,2024-01-12 06:00:00,2024-01-12 07:00:00
2104,202,2024-01-14 07:00:00,2024-01-14 08:00:00
2105,202,2024-02-01 06:00:00,2024-02-01 08:00:00
2106,203,2024-01-07 06:00:00,2024-01-07 07:00:00
2107,203,2024-01-20 08:00:00,2024-01-20 09:00:00
2108,203,2024-02-17 08:00:00,2024-02-17 09:00:00
2109,203,2024-02-18 09:00:00,2024-02-18 10:00:00
2110,203,2024-01-04 06:00:00,2024-01-04 07:00:00
2111,203,2024-01-12 09:00:00,2024-01-12 10:00:00
2112,203,2024-01-05 08:00:00,2024-01-05 09:00:00
2113,203,2024-02-15 08:00:00,2024-02-15 10:00:00
2114,203,2024-01-08 08:00:00,2024-01-08 09:00:00
2115,203,2024-02-14 07:00:00,2024-02-14 09:00:00
2116,203,2024-01-04 08:00:00,2024-01-04 09:00:00
2117,204,2024-01-04 06:00:00,2024-01-04 07:00:00
2118,204,2024-01-03 06:00:00,2024-01-03 07:00:00
2119,204,2024-02-01 08:00:00,2024-02-01 10:00:00
2120,204,2024-01-20 07:00:00,2024-01-20 09:00:00
2121,204,2024-02-10 08:00:00,2024-02-10 10:00:00
2122,204,2024-02-17 06:00:00,2024-02-17 08:00:00
2123,204,2024-01-30 07:00:00,2024-01-30 09:00:00
2124,204,2024-01-30 06:00:00,2024-01-30 08:00:00
2125,204,2024-01-06 08:00:00,2024-01-06 10:00:00
2126,204,2024-02-19 07:00:00,2024-02-19 08:00:00
2127,204,2024-02-14 08:00:00,2024-02-14 09:00:00
2128,204,2024-02-28 09:00:00,2024-02-28 10:00:00
2129,204,2024-02-27 09:00:00,2024-02-27 11:00:00
2130,205,2024-01-10 07:00:00,2024-01-10 09:00:00
2131,205,2024-01-16 07:00:00,2024-01-16 08:00:00
2132,205,2024-02-22 06:00:00,2024-02-22 07:00:00
2133,205,2024-01-11 06:00:00,2024-01-11 07:00:00
2134,205,2024-01-02 07:00:00,2024-01-02 09:00:00
2135,205,2024-02-28 09:00:00,2024-02-28 10:00:00
2136,205,2024-01-20 09:00:00,2024-01-20 10:00:00
2137,205,2024-02-14 06:00:00,2024-02-14 07:00:00
2138,205,2024-02-29 08:00:00,2024-02-29 10:00:00
2139,205,2024-01-29 06:00:00,2024-01-29 07:00:00
2140,205,2024-01-02 08:00:00,2024-01-02 09:00:00
2141,205,2024-01-07 06:00:00,2024-01-07 08:00:00
2142,205,2024-02-29 08:00:00,2024-02-29 10:00:00
2143,205,2024-02-19 09:00:00,2024-02-19 11:00:00
2144,206,2024-01-31 09:00:00,2024-01-31 11:00:00
2145,206,2024-01-22 07:00:00,2024-01-22 08:00:00
2146,206,2024-02-25 06:00:00,2024-02-25 07:00:00
2147,206,2024-02-05 07:00:00,2024-02-05 09:00:00
2148,206,2024-02-13 09:00:00,2024-02-13 10:00:00
2149,206,2024-01-30 09:00:00,2024-01-30 11:00:00
2150,206,2024-01-03 09:00:00,2024-01-03 11:00:00
2151,207,2024-01-04 08:00:00,2024-01-04 10:00:00
2152,207,2024-01-26 08:00:00,2024-01-26 09:00:00
2153,207,2024-01-10 09:00:00,2024-01-10 10:00:00
2154,207,2024-01-26 08:00:00,2024-01-26 10:00:00
2155,207,2024-02-11 06:00:00,2024-02-11 07:00:00
2156,207,2024-01-24 07:00:00,2024-01-24 08:00:00
2157,207,2024-02-21 08:00:00,2024-02-21 10:00:00
2158,207,2024-02-18 06:00:00,2024-02-18 08:00:00
2159,207,2024-01-11 07:00:00,2024-01-11 09:00:00
2160,208,2024-02-26 09:00:00,2024-02-26 10:00:00
2161,208,2024-02-08 09:00:00,2024-02-08 11:00:00
2162,208,2024-01-09 08:00:00,2024-01-09 10:00:00
2163,208,2024-01-19 08:00:00,2024-01-19 10:00:00
2164,208,2024-01-13 06:00:00,2024-01-13 08:00:00
2165,209,2024-01-17 09:00:00,2024-01-17 10:00:00
2166,209,2024-02-29 09:00:00,2024-02-29 11:00:00
2167,209,2024-02-19 08:00:00,2024-02-19 10:00:00
2168,209,2024-01-04 08:00:00,2024-01-04 10:00:00
2169,209,2024-01-14 06:00:00,2024-01-14 08:00:00
2170,209,2024-02-20 09:00:00,2024-02-20 11:00:00
2171,209,2024-02-07 09:00:00,2024-02-07 10:00:00
2172,209,2024-02-03 08:00:00,2024-02-03 09:00:00
2173,209,2024-01-15 08:00:00,2024-01-15 10:00:00
2174,209,2024-03-01 09:00:00,2024-03-01 10:00:00
2175,209,2024-02-16 09:00:00,2024-02-16 10:00:00
2176,209,2024-02-18 08:00:00,2024-02-18 10:00:00
2177,210,2024-02-21 07:00:00,2024-02-21 09:00:00
2178,210,2024-02-08 07:00:00,2024-02-08 08:00:00
2179,210,2024-01-30 06:00:00,2024-01-30 07:00:00
2180,210,2024-01-21 07:00:00,2024-01-21 09:00:00
2181,210,2024-01-03 08:00:00,2024-01-03 10:00:00
2182,210,2024-01-18 08:00:00,2024-01-18 10:00:00
2183,210,2024-01-06 08:00:00,2024-01-06 10:00:00
2184,210,2024-02-02 09:00:00,2024-02-02 11:00:00
2185,210,2024-01-16 09:00:00,2024-01-16 10:00:00
2186,210,2024-01-07 08:00:00,2024-01-07 10:00:00
2187,210,2024-02-19 07:00:00,2024-02-19 08:00:00
2188,210,2024-02-24 09:00:00,2024-02-24 10:00:00
2189,210,2024-01-28 07:00:00,2024-01-28 09:00:00
2190,210,2024-02-12 09:00:00,2024-02-12 10:00:00
2191,210,2024-01-27 08:00:00,2024-01-27 10:00:00
2192,211,2024-01-24 09:00:00,2024-01-24 11:00:00
2193,211,2024-01-18 09:00:00,2024-01-18 11:00:00
2194,211,2024-02-05 06:00:00,2024-02-05 08:00:00
2195,211,2024-02-01 07:00:00,2024-02-01 09:00:00
2196,211,2024-02-04 08:00:00,2024-02-04 09:00:00
2197,211,2024-02-29 08:00:00,2024-02-29 10:00:00
2198,211,2024-01-23 07:00:00,2024-01-23 08:00:00
2199,211,2024-02-18 09:00:00,2024-02-18 11:00:00
2200,211,2024-01-13 09:00:00,2024-01-13 11:00:00
2201,211,2024-02-05 08:00:00,2024-02-05 10:00:00
2202,211,2024-01-05 09:00:00,2024-01-05 10:00:00
2203,211,2024-01-02 07:00:00,2024-01-02 09:00:00
2204,212,2024-01-11 06:00:00,2024-01-11 08:00:00
2205,212,2024-01-29 09:00:00,2024-01-29 11:00:00
2206,212,2024-02-23 06:00:00,2024-02-23 08:00:00
2207,212,2024-01-25 08:00:00,2024-01-25 09:00:00
2208,212,2024-02-22 07:00:00,2024-02-22 08:00:00
2209,212,2024-02-23 09:00:00,2024-02-23 11:00:00
2210,212,2024-02-20 08:00:00,2024-02-20 09:00:00
2211,212,2024-02-09 08:00:00,2024-02-09 09:00:00
2212,212,2024-02-13 06:00:00,2024-02-13 07:00:00
2213,212,2024-02-14 08:00:00,2024-02-14 09:00:00
2214,212,2024-02-01 09:00:00,2024-02-01 10:00:00
2215,212,2024-01-24 08:00:00,2024-01-24 10:00:00
2216,212,2024-01-27 09:00:00,2024-01-27 11:00:00
2217,212,2024-02-04 09:00:00,2024-02-04 10:00:00
2218,212,2024-02-01 09:00:00,2024-02-01 11:00:00
2219,213,2024-01-29 09:00:00,2024-01-29 10:00:00
2220,213,2024-02-13 08:00:00,2024-02-13 09:00:00
2221,213,2024-02-01 06:00:00,2024-02-01 08:00:00
2222,213,2024-01-14 08:00:00,2024-01-14 09:00:00
2223,213,2024-02-26 06:00:00,2024-02-26 07:00:00
2224,213,2024-02-05 07:00:00,2024-02-05 08:00:00
2225,213,2024-02-02 06:00:00,2024-02-02 08:00:00
2226,214,2024-02-22 07:00:00,2024-02-22 08:00:00
2227,214,2024-02-03 06:00:00,2024-02-03 08:00:00
2228,214,2024-03-01 07:00:00,2024-03-01 08:00:00
2229,214,2024-02-15 07:00:00,2024-02-15 08:00:00
2230,214,2024-02-23 07:00:00,2024-02-23 08:00:00
2231,214,2024-02-25 07:00:00,2024-02-25 08:00:00
2232,214,2024-01-24 07:00:00,2024-01-24 09:00:00
2233,214,2024-02-17 06:00:00,2024-02-17 08:00:00
2234,215,2024-01-28 09:00:00,2024-01-28 10:00:00
2235,215,2024-02-12 09:00:00,2024-02-12 11:00:00
2236,215,2024-01-20 07:00:00,2024-01-20 08:00:00
2237,215,2024-01-22 07:00:00,2024-01-22 09:00:00
2238,215,2024-02-25 08:00:00,2024-02-25 10:00:00
2239,215,2024-02-11 07:00:00,2024-02-11 08:00:00
2240,215,2024-02-11 06:00:00,2024-02-11 08:00:00
2241,215,2024-02-07 08:00:00,2024-02-07 09:00:00
2242,215,2024-01-26 09:00:00,2024-01-26 11:00:00
2243,215,2024-02-28 08:00:00,2024-02-28 10:00:00
2244,215,2024-01-06 08:00:00,2024-01-06 09:00:00
2245,215,2024-02-20 07:00:00,2024-02-20 08:00:00
2246,215,2024-01-24 08:00:00,2024-01-24 09:00:00
2247,215,2024-02-14 08:00:00,2024-02-14 09:00:00
2248,216,2024-02-06 08:00:00,2024-02-06 10:00:00
2249,216,2024-02-09 08:00:00,2024-02-09 09:00:00
2250,216,2024-02-18 08:00:00,2024-02-18 09:00:00
2251,216,2024-02-27 07:00:00,2024-02-27 08:00:00
2252,216,2024-01-05 06:00:00,2024-01-05 07:00:00
2253,216,2024-01-07 07:00:00,2024-01-07 08:00:00
2254,216,2024-02-01 09:00:00,2024-02-01 10:00:00
2255,216,2024-01-28 06:00:00,2024-01-28 07:00:00
2256,216,2024-01-17 06:00:00,2024-01-17 07:00:00
2257,216,2024-01-30 08:00:00,2024-01-30 09:00:00
2258,216,2024-01-07 08:00:00,2024-01-07 09:00:00
2259,216,2024-02-03 08:00:00,2024-02-03 09:00:00
2260,216,2024-02-21 08:00:00,2024-02-21 10:00:00
2261,217,2024-01-19 06:00:00,2024-01-19 07:00:00
2262,217,2024-01-03 09:00:00,2024-01-03 11:00:00
2263,217,2024-02-13 07:00:00,2024-02-13 09:00:00
2264,217,2024-01-22 07:00:00,2024-01-22 08:00:00
2265,217,2024-01-30 09:00:00,2024-01-30 10:00:00
2266,217,2024-02-05 09:00:00,2024-02-05 11:00:00
2267,217,2024-01-31 08:00:00,2024-01-31 09:00:00
2268,218,2024-02-25 06:00:00,2024-02-25 07:00:00
2269,218,2024-01-09 08:00:00,2024-01-09 09:00:00
2270,218,2024-02-12 08:00:00,2024-02-12 09:00:00
2271,218,2024-01-10 09:00:00,2024-01-10 11:00:00
2272,218,2024-01-29 07:00:00,2024-01-29 09:00:00
2273,218,2024-02-15 07:00:00,2024-02-15 09:00:00
2274,218,2024-02-12 08:00:00,2024-02-12 09:00:00
2275,218,2024-02-16 06:00:00,2024-02-16 08:00:00
2276,218,2024-01-01 08:00:00,2024-01-01 10:00:00
2277,218,2024-01-09 08:00:00,2024-01-09 10:00:00
2278,219,2024-01-31 08:00:00,2024-01-31 09:00:00
2279,219,2024-01-30 09:00:00,2024-01-30 11:00:00
2280,219,2024-01-05 06:00:00,2024-01-05 08:00:00
2281,219,2024-02-14 08:00:00,2024-02-14 09:00:00
2282,219,2024-01-10 08:00:00,2024-01-10 10:00:00
2283,219,2024-01-05 09:00:00,2024-01-05 10:00:00
2284,219,2024-01-11 08:00:00,2024-01-11 10:00:00
2285,219,2024-01-02 09:00:00,2024-01-02 11:00:00
2286,219,2024-02-17 08:00:00,2024-02-17 10:00:00
2287,219,2024-02-27 08:00:00,2024-02-27 10:00:00
2288,219,2024-02-15 06:00:00,2024-02-15 08:00:00
2289,219,2024-01-22 06:00:00,2024-01-22 07:00:00
2290,219,2024-02-06 06:00:00,2024-02-06 08:00:00
2291,219,2024-02-02 08:00:00,2024-02-02 09:00:00
2292,220,2024-01-04 07:00:00,2024-01-04 08:00:00
2293,220,2024-02-19 07:00:00,2024-02-19 08:00:00
2294,220,2024-01-03 08:00:00,2024-01-03 09:00:00
2295,220,2024-02-17 07:00:00,2024-02-17 09:00:00
2296,220,2024-01-04 07:00:00,2024-01-04 08:00:00
2297,220,2024-01-11 09:00:00,2024-01-11 11:00:00
2298,220,2024-01-09 09:00:00,2024-01-09 10:00:00
2299,220,2024-01-03 07:00:00,2024-01-03 09:00:00
2300,220,2024-01-13 09:00:00,2024-01-13 11:00:00
2301,220,2024-02-05 08:00:00,2024-02-05 09:00:00
2302,220,2024-02-28 06:00:00,2024-02-28 07:00:00
2303,220,2024-02-23 07:00:00,2024-02-23 09:00:00
2304,221,2024-01-21 06:00:00,2024-01-21 07:00:00
2305,221,2024-01-27 09:00:00,2024-01-27 10:00:00
2306,221,2024-01-15 07:00:00,2024-01-15 08:00:00
2307,221,2024-02-26 08:00:00,2024-02-26 09:00:00
2308,221,2024-01-05 06:00:00,2024-01-05 07:00:00
2309,221,2024-02-07 07:00:00,2024-02-07 08:00:00
2310,221,2024-02-22 06:00:00,2024-02-22 07:00:00
2311,221,2024-01-03 07:00:00,2024-01-03 09:00:00
2312,221,2024-01-01 06:00:00,2024-01-01 07:00:00
2313,221,2024-02-01 09:00:00,2024-02-01 11:00:00
2314,221,2024-01-22 09:00:00,2024-01-22 11:00:00
2315,221,2024-02-26 07:00:00,2024-02-26 08:00:00
2316,221,2024-02-27 07:00:00,2024-02-27 08:00:00
2317,222,2024-02-26 08:00:00,2024-02-26 09:00:00
2318,222,2024-01-12 08:00:00,2024-01-12 09:00:00
2319,222,2024-02-15 09:00:00,2024-02-15 11:00:00
2320,222,2024-01-06 06:00:00,2024-01-06 08:00:00
2321,222,2024-01-30 07:00:00,2024-01-30 08:00:00
2322,222,2024-02-24 06:00:00,2024-02-24 07:00:00
2323,222,2024-01-25 09:00:00,2024-01-25 11:00:00
2324,222,2024-01-31 06:00:00,2024-01-31 07:00:00
2325,222,2024-01-02 09:00:00,2024-01-02 10:00:00
2326,222,2024-02-19 08:00:00,2024-02-19 10:00:00
2327,222,2024-01-17 06:00:00,2024-01-17 08:00:00
